marketplace_id,marketplace_name,mkt_created_date,category_id,category_name,category_comments,seller_id,seller_name,seller_address,transaction_date,transaction_value
6,GlobalBay 6,2016-07-20,209,Automotive Section,High priority category for season 4,529,Vendor Alpha 29,"52 Commerce Ave, Suite 29",2024-09-27,304.02
24,GlobalBay 24,2012-01-18,226,Beauty Section,High priority category for season 1,515,Vendor Alpha 15,"781 Commerce Ave, Suite 15",2024-02-13,279.4
48,Amazonia 48,2013-05-09,208,Toys Section,High priority category for season 3,533,Vendor Alpha 33,"461 Commerce Ave, Suite 33",2024-04-06,748.09
27,QuickMart 27,2022-07-07,231,Fashion Section,High priority category for season 3,520,Vendor Alpha 20,"942 Commerce Ave, Suite 20",2024-09-17,1635.77
30,QuickMart 30,2012-11-19,206,Fashion Section,High priority category for season 3,539,Vendor Alpha 39,"189 Commerce Ave, Suite 39",2024-06-06,1923.86
48,Amazonia 48,2013-05-09,208,Toys Section,High priority category for season 3,515,Vendor Alpha 15,"781 Commerce Ave, Suite 15",2024-04-21,28.01
28,GlobalBay 28,2012-07-26,223,Toys Section,High priority category for season 3,545,Vendor Alpha 45,"757 Commerce Ave, Suite 45",2024-06-16,573.23
22,Amazonia 22,2010-11-16,250,Beauty Section,High priority category for season 4,529,Vendor Alpha 29,"52 Commerce Ave, Suite 29",2024-01-25,1286.2
46,QuickMart 46,2022-08-02,244,Books Section,High priority category for season 3,506,Vendor Alpha 6,"839 Commerce Ave, Suite 6",2024-03-01,555.49
33,GlobalBay 33,2018-10-17,246,Health Section,High priority category for season 4,532,Vendor Alpha 32,"339 Commerce Ave, Suite 32",2024-01-12,1908.46
41,RiverTrade 41,2023-07-28,243,Home & Garden Section,High priority category for season 2,526,Vendor Alpha 26,"444 Commerce Ave, Suite 26",2024-12-29,579.35
31,QuickMart 31,2016-03-15,230,Home & Garden Section,High priority category for season 2,505,Vendor Alpha 5,"63 Commerce Ave, Suite 5",2024-10-27,1675.96
23,GlobalBay 23,2022-08-03,214,Automotive Section,High priority category for season 4,537,Vendor Alpha 37,"858 Commerce Ave, Suite 37",2024-11-13,83.64
16,Amazonia 16,2022-01-23,245,Beauty Section,High priority category for season 2,520,Vendor Alpha 20,"942 Commerce Ave, Suite 20",2024-08-23,1462.84
41,RiverTrade 41,2023-07-28,234,Automotive Section,High priority category for season 3,520,Vendor Alpha 20,"942 Commerce Ave, Suite 20",2024-08-29,1914.76
50,GlobalBay 50,2013-03-02,242,Electronics Section,High priority category for season 2,519,Vendor Alpha 19,"786 Commerce Ave, Suite 19",2024-07-19,467.98
25,Amazonia 25,2021-06-26,249,Automotive Section,High priority category for season 2,535,Vendor Alpha 35,"715 Commerce Ave, Suite 35",2024-11-20,1812.5
8,GlobalBay 8,2010-11-03,215,Home & Garden Section,High priority category for season 3,511,Vendor Alpha 11,"915 Commerce Ave, Suite 11",2024-08-27,1104.26
41,RiverTrade 41,2023-07-28,234,Automotive Section,High priority category for season 3,504,Vendor Alpha 4,"228 Commerce Ave, Suite 4",2024-01-21,601.84
50,GlobalBay 50,2013-03-02,218,Electronics Section,High priority category for season 4,503,Vendor Alpha 3,"825 Commerce Ave, Suite 3",2024-10-04,407.78
15,GlobalBay 15,2015-04-07,248,Fashion Section,High priority category for season 4,530,Vendor Alpha 30,"625 Commerce Ave, Suite 30",2024-11-08,1155.32
50,GlobalBay 50,2013-03-02,242,Electronics Section,High priority category for season 2,543,Vendor Alpha 43,"607 Commerce Ave, Suite 43",2024-08-20,1600.92
5,eCart 5,2019-04-23,232,Fashion Section,High priority category for season 2,502,Vendor Alpha 2,"811 Commerce Ave, Suite 2",2024-07-18,397.81
9,RiverTrade 9,2015-12-24,218,Electronics Section,High priority category for season 4,537,Vendor Alpha 37,"858 Commerce Ave, Suite 37",2024-03-21,632.62
50,GlobalBay 50,2013-03-02,242,Electronics Section,High priority category for season 2,529,Vendor Alpha 29,"52 Commerce Ave, Suite 29",2024-11-22,1306.01
7,RiverTrade 7,2019-08-19,203,Toys Section,High priority category for season 3,521,Vendor Alpha 21,"775 Commerce Ave, Suite 21",2024-10-22,1956.72
23,GlobalBay 23,2022-08-03,210,Automotive Section,High priority category for season 2,530,Vendor Alpha 30,"625 Commerce Ave, Suite 30",2024-04-11,498.33
7,RiverTrade 7,2019-08-19,219,Home & Garden Section,High priority category for season 4,525,Vendor Alpha 25,"745 Commerce Ave, Suite 25",2024-07-25,201.4
19,GlobalBay 19,2023-03-16,235,Books Section,High priority category for season 3,510,Vendor Alpha 10,"401 Commerce Ave, Suite 10",2024-12-17,1279.25
27,QuickMart 27,2022-07-07,231,Fashion Section,High priority category for season 3,518,Vendor Alpha 18,"495 Commerce Ave, Suite 18",2024-11-28,1124.44
25,Amazonia 25,2021-06-26,238,Books Section,High priority category for season 2,512,Vendor Alpha 12,"813 Commerce Ave, Suite 12",2024-08-14,275.28
25,Amazonia 25,2021-06-26,249,Automotive Section,High priority category for season 2,516,Vendor Alpha 16,"591 Commerce Ave, Suite 16",2024-03-13,1151.24
39,GlobalBay 39,2015-08-11,202,Books Section,High priority category for season 2,530,Vendor Alpha 30,"625 Commerce Ave, Suite 30",2024-10-07,958.54
14,GlobalBay 14,2015-11-10,207,Electronics Section,High priority category for season 2,528,Vendor Alpha 28,"724 Commerce Ave, Suite 28",2024-08-30,826.61
35,RiverTrade 35,2014-05-22,234,Automotive Section,High priority category for season 3,512,Vendor Alpha 12,"813 Commerce Ave, Suite 12",2024-10-09,1636.71
22,Amazonia 22,2010-11-16,211,Home & Garden Section,High priority category for season 4,546,Vendor Alpha 46,"132 Commerce Ave, Suite 46",2024-05-12,158.41
30,QuickMart 30,2012-11-19,206,Fashion Section,High priority category for season 3,511,Vendor Alpha 11,"915 Commerce Ave, Suite 11",2024-08-14,1574.09
11,eCart 11,2011-11-22,244,Books Section,High priority category for season 3,503,Vendor Alpha 3,"825 Commerce Ave, Suite 3",2024-05-07,474.71
24,GlobalBay 24,2012-01-18,241,Beauty Section,High priority category for season 2,510,Vendor Alpha 10,"401 Commerce Ave, Suite 10",2024-04-28,1681.87
32,QuickMart 32,2010-02-22,244,Books Section,High priority category for season 3,517,Vendor Alpha 17,"221 Commerce Ave, Suite 17",2024-10-14,870.19
11,eCart 11,2011-11-22,243,Home & Garden Section,High priority category for season 2,523,Vendor Alpha 23,"77 Commerce Ave, Suite 23",2024-09-23,487.52
29,RiverTrade 29,2019-04-27,238,Books Section,High priority category for season 2,529,Vendor Alpha 29,"52 Commerce Ave, Suite 29",2024-05-10,14.45
14,GlobalBay 14,2015-11-10,207,Electronics Section,High priority category for season 2,516,Vendor Alpha 16,"591 Commerce Ave, Suite 16",2024-09-29,645.12
27,QuickMart 27,2022-07-07,210,Automotive Section,High priority category for season 2,517,Vendor Alpha 17,"221 Commerce Ave, Suite 17",2024-05-30,1462.04
44,GlobalBay 44,2013-04-21,233,Toys Section,High priority category for season 3,541,Vendor Alpha 41,"586 Commerce Ave, Suite 41",2024-05-27,920.36
10,eCart 10,2017-10-21,238,Books Section,High priority category for season 2,542,Vendor Alpha 42,"915 Commerce Ave, Suite 42",2024-06-09,1790.78
4,GlobalBay 4,2010-08-28,245,Beauty Section,High priority category for season 2,540,Vendor Alpha 40,"31 Commerce Ave, Suite 40",2024-01-26,314.1
12,GlobalBay 12,2022-07-03,220,Fashion Section,High priority category for season 3,526,Vendor Alpha 26,"444 Commerce Ave, Suite 26",2024-10-21,405.87
2,QuickMart 2,2011-02-24,249,Automotive Section,High priority category for season 2,523,Vendor Alpha 23,"77 Commerce Ave, Suite 23",2024-11-06,559.11
27,QuickMart 27,2022-07-07,231,Fashion Section,High priority category for season 3,533,Vendor Alpha 33,"461 Commerce Ave, Suite 33",2024-02-12,1772.2
48,Amazonia 48,2013-05-09,208,Toys Section,High priority category for season 3,541,Vendor Alpha 41,"586 Commerce Ave, Suite 41",2024-02-13,667.88
10,eCart 10,2017-10-21,238,Books Section,High priority category for season 2,508,Vendor Alpha 8,"726 Commerce Ave, Suite 8",2024-10-14,306.0
40,eCart 40,2012-06-29,209,Automotive Section,High priority category for season 4,533,Vendor Alpha 33,"461 Commerce Ave, Suite 33",2024-03-22,608.36
37,Amazonia 37,2010-05-29,217,Home & Garden Section,High priority category for season 2,547,Vendor Alpha 47,"224 Commerce Ave, Suite 47",2024-05-29,1297.89
23,GlobalBay 23,2022-08-03,229,Fashion Section,High priority category for season 1,512,Vendor Alpha 12,"813 Commerce Ave, Suite 12",2024-03-27,1861.1
16,Amazonia 16,2022-01-23,220,Fashion Section,High priority category for season 3,518,Vendor Alpha 18,"495 Commerce Ave, Suite 18",2024-01-29,1634.9
50,GlobalBay 50,2013-03-02,218,Electronics Section,High priority category for season 4,523,Vendor Alpha 23,"77 Commerce Ave, Suite 23",2024-04-29,1668.65
48,Amazonia 48,2013-05-09,208,Toys Section,High priority category for season 3,541,Vendor Alpha 41,"586 Commerce Ave, Suite 41",2024-03-22,1248.25
50,GlobalBay 50,2013-03-02,242,Electronics Section,High priority category for season 2,504,Vendor Alpha 4,"228 Commerce Ave, Suite 4",2024-03-29,844.11
11,eCart 11,2011-11-22,235,Books Section,High priority category for season 3,516,Vendor Alpha 16,"591 Commerce Ave, Suite 16",2024-07-20,1291.73
36,RiverTrade 36,2022-01-14,249,Automotive Section,High priority category for season 2,508,Vendor Alpha 8,"726 Commerce Ave, Suite 8",2024-07-14,353.52
46,QuickMart 46,2022-08-02,244,Books Section,High priority category for season 3,532,Vendor Alpha 32,"339 Commerce Ave, Suite 32",2024-10-08,512.53
9,RiverTrade 9,2015-12-24,219,Home & Garden Section,High priority category for season 4,536,Vendor Alpha 36,"941 Commerce Ave, Suite 36",2024-06-09,113.83
14,GlobalBay 14,2015-11-10,207,Electronics Section,High priority category for season 2,543,Vendor Alpha 43,"607 Commerce Ave, Suite 43",2024-10-07,1681.57
5,eCart 5,2019-04-23,240,Fashion Section,High priority category for season 1,538,Vendor Alpha 38,"152 Commerce Ave, Suite 38",2024-10-04,1850.38
23,GlobalBay 23,2022-08-03,244,Books Section,High priority category for season 3,536,Vendor Alpha 36,"941 Commerce Ave, Suite 36",2024-10-15,927.25
1,QuickMart 1,2017-07-26,240,Fashion Section,High priority category for season 1,502,Vendor Alpha 2,"811 Commerce Ave, Suite 2",2024-12-21,1934.33
1,QuickMart 1,2017-07-26,237,Beauty Section,High priority category for season 1,547,Vendor Alpha 47,"224 Commerce Ave, Suite 47",2024-08-25,1923.71
44,GlobalBay 44,2013-04-21,233,Toys Section,High priority category for season 3,534,Vendor Alpha 34,"912 Commerce Ave, Suite 34",2024-08-23,904.0
42,QuickMart 42,2020-11-30,209,Automotive Section,High priority category for season 4,511,Vendor Alpha 11,"915 Commerce Ave, Suite 11",2024-09-23,1216.26
7,RiverTrade 7,2019-08-19,219,Home & Garden Section,High priority category for season 4,543,Vendor Alpha 43,"607 Commerce Ave, Suite 43",2024-11-30,1350.84
38,QuickMart 38,2013-06-13,239,Home & Garden Section,High priority category for season 1,523,Vendor Alpha 23,"77 Commerce Ave, Suite 23",2024-05-23,503.79
3,RiverTrade 3,2012-06-04,237,Beauty Section,High priority category for season 1,530,Vendor Alpha 30,"625 Commerce Ave, Suite 30",2024-10-31,1292.02
13,RiverTrade 13,2014-10-27,212,Beauty Section,High priority category for season 4,517,Vendor Alpha 17,"221 Commerce Ave, Suite 17",2024-07-14,363.07
17,RiverTrade 17,2014-12-07,214,Automotive Section,High priority category for season 4,537,Vendor Alpha 37,"858 Commerce Ave, Suite 37",2024-09-15,1536.96
28,GlobalBay 28,2012-07-26,223,Toys Section,High priority category for season 3,514,Vendor Alpha 14,"910 Commerce Ave, Suite 14",2024-02-03,1807.37
18,eCart 18,2023-08-24,229,Fashion Section,High priority category for season 1,513,Vendor Alpha 13,"444 Commerce Ave, Suite 13",2024-11-18,1915.78
10,eCart 10,2017-10-21,238,Books Section,High priority category for season 2,542,Vendor Alpha 42,"915 Commerce Ave, Suite 42",2024-08-21,664.34
44,GlobalBay 44,2013-04-21,233,Toys Section,High priority category for season 3,539,Vendor Alpha 39,"189 Commerce Ave, Suite 39",2024-09-16,1306.2
28,GlobalBay 28,2012-07-26,223,Toys Section,High priority category for season 3,510,Vendor Alpha 10,"401 Commerce Ave, Suite 10",2024-07-18,869.41
40,eCart 40,2012-06-29,204,Home & Garden Section,High priority category for season 4,523,Vendor Alpha 23,"77 Commerce Ave, Suite 23",2024-03-03,699.17
11,eCart 11,2011-11-22,201,Books Section,High priority category for season 3,524,Vendor Alpha 24,"679 Commerce Ave, Suite 24",2024-10-08,835.54
30,QuickMart 30,2012-11-19,206,Fashion Section,High priority category for season 3,507,Vendor Alpha 7,"223 Commerce Ave, Suite 7",2024-07-02,569.7
49,QuickMart 49,2016-09-01,247,Fashion Section,High priority category for season 4,539,Vendor Alpha 39,"189 Commerce Ave, Suite 39",2024-10-26,1421.71
21,GlobalBay 21,2016-03-27,231,Fashion Section,High priority category for season 3,535,Vendor Alpha 35,"715 Commerce Ave, Suite 35",2024-02-01,1046.92
1,QuickMart 1,2017-07-26,206,Fashion Section,High priority category for season 3,529,Vendor Alpha 29,"52 Commerce Ave, Suite 29",2024-06-19,593.03
40,eCart 40,2012-06-29,204,Home & Garden Section,High priority category for season 4,549,Vendor Alpha 49,"537 Commerce Ave, Suite 49",2024-07-22,1579.84
25,Amazonia 25,2021-06-26,229,Fashion Section,High priority category for season 1,529,Vendor Alpha 29,"52 Commerce Ave, Suite 29",2024-08-01,16.18
2,QuickMart 2,2011-02-24,221,Health Section,High priority category for season 3,522,Vendor Alpha 22,"16 Commerce Ave, Suite 22",2024-02-17,1556.92
23,GlobalBay 23,2022-08-03,201,Books Section,High priority category for season 3,533,Vendor Alpha 33,"461 Commerce Ave, Suite 33",2024-11-12,1216.29
3,RiverTrade 3,2012-06-04,237,Beauty Section,High priority category for season 1,522,Vendor Alpha 22,"16 Commerce Ave, Suite 22",2024-12-09,1424.58
9,RiverTrade 9,2015-12-24,227,Toys Section,High priority category for season 3,515,Vendor Alpha 15,"781 Commerce Ave, Suite 15",2024-02-13,962.47
12,GlobalBay 12,2022-07-03,220,Fashion Section,High priority category for season 3,547,Vendor Alpha 47,"224 Commerce Ave, Suite 47",2024-05-11,158.54
40,eCart 40,2012-06-29,209,Automotive Section,High priority category for season 4,542,Vendor Alpha 42,"915 Commerce Ave, Suite 42",2024-06-08,533.71
48,Amazonia 48,2013-05-09,208,Toys Section,High priority category for season 3,540,Vendor Alpha 40,"31 Commerce Ave, Suite 40",2024-09-15,407.03
24,GlobalBay 24,2012-01-18,241,Beauty Section,High priority category for season 2,512,Vendor Alpha 12,"813 Commerce Ave, Suite 12",2024-10-09,270.66
2,QuickMart 2,2011-02-24,221,Health Section,High priority category for season 3,503,Vendor Alpha 3,"825 Commerce Ave, Suite 3",2024-03-30,1107.84
4,GlobalBay 4,2010-08-28,245,Beauty Section,High priority category for season 2,512,Vendor Alpha 12,"813 Commerce Ave, Suite 12",2024-07-20,1424.63
25,Amazonia 25,2021-06-26,217,Home & Garden Section,High priority category for season 2,522,Vendor Alpha 22,"16 Commerce Ave, Suite 22",2024-05-14,557.35
49,QuickMart 49,2016-09-01,247,Fashion Section,High priority category for season 4,548,Vendor Alpha 48,"490 Commerce Ave, Suite 48",2024-02-09,17.06
34,QuickMart 34,2020-03-22,216,Beauty Section,High priority category for season 4,511,Vendor Alpha 11,"915 Commerce Ave, Suite 11",2024-02-19,1697.78
28,GlobalBay 28,2012-07-26,223,Toys Section,High priority category for season 3,505,Vendor Alpha 5,"63 Commerce Ave, Suite 5",2024-04-22,1161.83
28,GlobalBay 28,2012-07-26,223,Toys Section,High priority category for season 3,538,Vendor Alpha 38,"152 Commerce Ave, Suite 38",2024-12-08,1170.77
46,QuickMart 46,2022-08-02,244,Books Section,High priority category for season 3,538,Vendor Alpha 38,"152 Commerce Ave, Suite 38",2024-12-08,865.54
47,RiverTrade 47,2011-10-27,204,Home & Garden Section,High priority category for season 4,519,Vendor Alpha 19,"786 Commerce Ave, Suite 19",2024-05-28,718.87
26,Amazonia 26,2016-07-13,225,Fashion Section,High priority category for season 3,521,Vendor Alpha 21,"775 Commerce Ave, Suite 21",2024-07-21,1375.35
34,QuickMart 34,2020-03-22,219,Home & Garden Section,High priority category for season 4,505,Vendor Alpha 5,"63 Commerce Ave, Suite 5",2024-08-23,644.95
9,RiverTrade 9,2015-12-24,241,Beauty Section,High priority category for season 2,519,Vendor Alpha 19,"786 Commerce Ave, Suite 19",2024-02-04,864.24
2,QuickMart 2,2011-02-24,221,Health Section,High priority category for season 3,509,Vendor Alpha 9,"214 Commerce Ave, Suite 9",2024-02-06,620.13
39,GlobalBay 39,2015-08-11,202,Books Section,High priority category for season 2,520,Vendor Alpha 20,"942 Commerce Ave, Suite 20",2024-04-07,1627.86
5,eCart 5,2019-04-23,240,Fashion Section,High priority category for season 1,538,Vendor Alpha 38,"152 Commerce Ave, Suite 38",2024-09-08,1506.99
20,QuickMart 20,2012-04-25,204,Home & Garden Section,High priority category for season 4,516,Vendor Alpha 16,"591 Commerce Ave, Suite 16",2024-09-27,670.89
26,Amazonia 26,2016-07-13,225,Fashion Section,High priority category for season 3,515,Vendor Alpha 15,"781 Commerce Ave, Suite 15",2024-04-02,500.63
12,GlobalBay 12,2022-07-03,220,Fashion Section,High priority category for season 3,522,Vendor Alpha 22,"16 Commerce Ave, Suite 22",2024-12-08,986.05
14,GlobalBay 14,2015-11-10,207,Electronics Section,High priority category for season 2,504,Vendor Alpha 4,"228 Commerce Ave, Suite 4",2024-08-11,519.76
10,eCart 10,2017-10-21,238,Books Section,High priority category for season 2,504,Vendor Alpha 4,"228 Commerce Ave, Suite 4",2024-09-25,1444.08
41,RiverTrade 41,2023-07-28,234,Automotive Section,High priority category for season 3,503,Vendor Alpha 3,"825 Commerce Ave, Suite 3",2024-03-22,472.15
9,RiverTrade 9,2015-12-24,201,Books Section,High priority category for season 3,550,Vendor Alpha 50,"723 Commerce Ave, Suite 50",2024-05-23,1465.43
5,eCart 5,2019-04-23,205,Books Section,High priority category for season 1,512,Vendor Alpha 12,"813 Commerce Ave, Suite 12",2024-11-16,1914.32
17,RiverTrade 17,2014-12-07,214,Automotive Section,High priority category for season 4,522,Vendor Alpha 22,"16 Commerce Ave, Suite 22",2024-08-07,377.45
15,GlobalBay 15,2015-04-07,228,Home & Garden Section,High priority category for season 3,527,Vendor Alpha 27,"81 Commerce Ave, Suite 27",2024-09-17,1195.52
9,RiverTrade 9,2015-12-24,218,Electronics Section,High priority category for season 4,512,Vendor Alpha 12,"813 Commerce Ave, Suite 12",2024-04-30,1776.63
11,eCart 11,2011-11-22,224,Automotive Section,High priority category for season 1,522,Vendor Alpha 22,"16 Commerce Ave, Suite 22",2024-11-04,609.69
21,GlobalBay 21,2016-03-27,225,Fashion Section,High priority category for season 3,508,Vendor Alpha 8,"726 Commerce Ave, Suite 8",2024-07-01,1172.13
2,QuickMart 2,2011-02-24,221,Health Section,High priority category for season 3,508,Vendor Alpha 8,"726 Commerce Ave, Suite 8",2024-09-30,489.36
6,GlobalBay 6,2016-07-20,246,Health Section,High priority category for season 4,509,Vendor Alpha 9,"214 Commerce Ave, Suite 9",2024-09-23,1287.5
4,GlobalBay 4,2010-08-28,245,Beauty Section,High priority category for season 2,521,Vendor Alpha 21,"775 Commerce Ave, Suite 21",2024-05-24,1918.84
21,GlobalBay 21,2016-03-27,235,Books Section,High priority category for season 3,546,Vendor Alpha 46,"132 Commerce Ave, Suite 46",2024-03-02,886.9
41,RiverTrade 41,2023-07-28,234,Automotive Section,High priority category for season 3,542,Vendor Alpha 42,"915 Commerce Ave, Suite 42",2024-10-09,378.15
26,Amazonia 26,2016-07-13,225,Fashion Section,High priority category for season 3,522,Vendor Alpha 22,"16 Commerce Ave, Suite 22",2024-11-08,1253.73
22,Amazonia 22,2010-11-16,241,Beauty Section,High priority category for season 2,502,Vendor Alpha 2,"811 Commerce Ave, Suite 2",2024-11-25,1362.61
12,GlobalBay 12,2022-07-03,220,Fashion Section,High priority category for season 3,513,Vendor Alpha 13,"444 Commerce Ave, Suite 13",2024-09-21,1901.35
36,RiverTrade 36,2022-01-14,203,Toys Section,High priority category for season 3,509,Vendor Alpha 9,"214 Commerce Ave, Suite 9",2024-02-17,962.36
43,GlobalBay 43,2022-09-20,201,Books Section,High priority category for season 3,542,Vendor Alpha 42,"915 Commerce Ave, Suite 42",2024-07-20,449.11
38,QuickMart 38,2013-06-13,239,Home & Garden Section,High priority category for season 1,501,Vendor Alpha 1,"205 Commerce Ave, Suite 1",2024-08-12,1186.2
7,RiverTrade 7,2019-08-19,219,Home & Garden Section,High priority category for season 4,523,Vendor Alpha 23,"77 Commerce Ave, Suite 23",2024-05-21,51.09
50,GlobalBay 50,2013-03-02,242,Electronics Section,High priority category for season 2,508,Vendor Alpha 8,"726 Commerce Ave, Suite 8",2024-12-10,1238.75
12,GlobalBay 12,2022-07-03,220,Fashion Section,High priority category for season 3,506,Vendor Alpha 6,"839 Commerce Ave, Suite 6",2024-09-08,1413.99
9,RiverTrade 9,2015-12-24,240,Fashion Section,High priority category for season 1,504,Vendor Alpha 4,"228 Commerce Ave, Suite 4",2024-11-17,1646.86
5,eCart 5,2019-04-23,240,Fashion Section,High priority category for season 1,515,Vendor Alpha 15,"781 Commerce Ave, Suite 15",2024-02-02,1039.55
7,RiverTrade 7,2019-08-19,219,Home & Garden Section,High priority category for season 4,540,Vendor Alpha 40,"31 Commerce Ave, Suite 40",2024-09-20,751.26
14,GlobalBay 14,2015-11-10,207,Electronics Section,High priority category for season 2,535,Vendor Alpha 35,"715 Commerce Ave, Suite 35",2024-02-16,712.08
19,GlobalBay 19,2023-03-16,235,Books Section,High priority category for season 3,523,Vendor Alpha 23,"77 Commerce Ave, Suite 23",2024-03-15,153.87
42,QuickMart 42,2020-11-30,219,Home & Garden Section,High priority category for season 4,508,Vendor Alpha 8,"726 Commerce Ave, Suite 8",2024-12-07,389.04
24,GlobalBay 24,2012-01-18,241,Beauty Section,High priority category for season 2,508,Vendor Alpha 8,"726 Commerce Ave, Suite 8",2024-08-04,933.95
11,eCart 11,2011-11-22,241,Beauty Section,High priority category for season 2,502,Vendor Alpha 2,"811 Commerce Ave, Suite 2",2024-06-12,1413.65
48,Amazonia 48,2013-05-09,208,Toys Section,High priority category for season 3,537,Vendor Alpha 37,"858 Commerce Ave, Suite 37",2024-12-25,1319.57
34,QuickMart 34,2020-03-22,234,Automotive Section,High priority category for season 3,512,Vendor Alpha 12,"813 Commerce Ave, Suite 12",2024-06-26,192.93
50,GlobalBay 50,2013-03-02,218,Electronics Section,High priority category for season 4,513,Vendor Alpha 13,"444 Commerce Ave, Suite 13",2024-09-07,497.97
5,eCart 5,2019-04-23,240,Fashion Section,High priority category for season 1,538,Vendor Alpha 38,"152 Commerce Ave, Suite 38",2024-02-08,524.15
38,QuickMart 38,2013-06-13,239,Home & Garden Section,High priority category for season 1,541,Vendor Alpha 41,"586 Commerce Ave, Suite 41",2024-12-27,493.03
50,GlobalBay 50,2013-03-02,218,Electronics Section,High priority category for season 4,550,Vendor Alpha 50,"723 Commerce Ave, Suite 50",2024-06-12,1008.43
24,GlobalBay 24,2012-01-18,241,Beauty Section,High priority category for season 2,506,Vendor Alpha 6,"839 Commerce Ave, Suite 6",2024-09-27,1613.24
33,GlobalBay 33,2018-10-17,250,Beauty Section,High priority category for season 4,519,Vendor Alpha 19,"786 Commerce Ave, Suite 19",2024-02-06,633.18
6,GlobalBay 6,2016-07-20,240,Fashion Section,High priority category for season 1,509,Vendor Alpha 9,"214 Commerce Ave, Suite 9",2024-05-22,1796.23
40,eCart 40,2012-06-29,204,Home & Garden Section,High priority category for season 4,520,Vendor Alpha 20,"942 Commerce Ave, Suite 20",2024-12-03,948.37
40,eCart 40,2012-06-29,204,Home & Garden Section,High priority category for season 4,543,Vendor Alpha 43,"607 Commerce Ave, Suite 43",2024-12-22,732.05
30,QuickMart 30,2012-11-19,206,Fashion Section,High priority category for season 3,508,Vendor Alpha 8,"726 Commerce Ave, Suite 8",2024-05-27,935.08
49,QuickMart 49,2016-09-01,247,Fashion Section,High priority category for season 4,503,Vendor Alpha 3,"825 Commerce Ave, Suite 3",2024-06-14,648.49
24,GlobalBay 24,2012-01-18,226,Beauty Section,High priority category for season 1,504,Vendor Alpha 4,"228 Commerce Ave, Suite 4",2024-03-10,131.45
39,GlobalBay 39,2015-08-11,202,Books Section,High priority category for season 2,521,Vendor Alpha 21,"775 Commerce Ave, Suite 21",2024-08-01,460.51
47,RiverTrade 47,2011-10-27,241,Beauty Section,High priority category for season 2,526,Vendor Alpha 26,"444 Commerce Ave, Suite 26",2024-03-19,1072.71
35,RiverTrade 35,2014-05-22,242,Electronics Section,High priority category for season 2,524,Vendor Alpha 24,"679 Commerce Ave, Suite 24",2024-04-30,787.93
10,eCart 10,2017-10-21,238,Books Section,High priority category for season 2,539,Vendor Alpha 39,"189 Commerce Ave, Suite 39",2024-08-01,509.23
15,GlobalBay 15,2015-04-07,248,Fashion Section,High priority category for season 4,516,Vendor Alpha 16,"591 Commerce Ave, Suite 16",2024-03-30,1549.72
27,QuickMart 27,2022-07-07,210,Automotive Section,High priority category for season 2,516,Vendor Alpha 16,"591 Commerce Ave, Suite 16",2024-06-17,1545.69
6,GlobalBay 6,2016-07-20,249,Automotive Section,High priority category for season 2,513,Vendor Alpha 13,"444 Commerce Ave, Suite 13",2024-07-11,860.34
18,eCart 18,2023-08-24,229,Fashion Section,High priority category for season 1,529,Vendor Alpha 29,"52 Commerce Ave, Suite 29",2024-12-15,257.04
27,QuickMart 27,2022-07-07,210,Automotive Section,High priority category for season 2,527,Vendor Alpha 27,"81 Commerce Ave, Suite 27",2024-01-21,658.76
38,QuickMart 38,2013-06-13,239,Home & Garden Section,High priority category for season 1,524,Vendor Alpha 24,"679 Commerce Ave, Suite 24",2024-05-16,702.18
25,Amazonia 25,2021-06-26,218,Electronics Section,High priority category for season 4,532,Vendor Alpha 32,"339 Commerce Ave, Suite 32",2024-09-15,648.73
30,QuickMart 30,2012-11-19,206,Fashion Section,High priority category for season 3,540,Vendor Alpha 40,"31 Commerce Ave, Suite 40",2024-04-13,1415.42
34,QuickMart 34,2020-03-22,223,Toys Section,High priority category for season 3,523,Vendor Alpha 23,"77 Commerce Ave, Suite 23",2024-02-14,1905.78
31,QuickMart 31,2016-03-15,230,Home & Garden Section,High priority category for season 2,512,Vendor Alpha 12,"813 Commerce Ave, Suite 12",2024-09-12,1006.81
6,GlobalBay 6,2016-07-20,227,Toys Section,High priority category for season 3,524,Vendor Alpha 24,"679 Commerce Ave, Suite 24",2024-11-04,1206.14
22,Amazonia 22,2010-11-16,216,Beauty Section,High priority category for season 4,529,Vendor Alpha 29,"52 Commerce Ave, Suite 29",2024-11-08,1171.36
17,RiverTrade 17,2014-12-07,214,Automotive Section,High priority category for season 4,549,Vendor Alpha 49,"537 Commerce Ave, Suite 49",2024-08-03,1153.66
30,QuickMart 30,2012-11-19,206,Fashion Section,High priority category for season 3,526,Vendor Alpha 26,"444 Commerce Ave, Suite 26",2024-05-20,615.61
5,eCart 5,2019-04-23,205,Books Section,High priority category for season 1,532,Vendor Alpha 32,"339 Commerce Ave, Suite 32",2024-09-11,1568.74
15,GlobalBay 15,2015-04-07,228,Home & Garden Section,High priority category for season 3,533,Vendor Alpha 33,"461 Commerce Ave, Suite 33",2024-12-28,1608.75
48,Amazonia 48,2013-05-09,208,Toys Section,High priority category for season 3,506,Vendor Alpha 6,"839 Commerce Ave, Suite 6",2024-10-18,781.44
1,QuickMart 1,2017-07-26,229,Fashion Section,High priority category for season 1,538,Vendor Alpha 38,"152 Commerce Ave, Suite 38",2024-07-16,682.84
